run_id,theta,risk_aversion,discount_factor,rationality,vision_radius,pct_satisfied,movement_success_rate,mean_rent
187,1.112013854086399,0.0634035661816597,0.9354854989796877,7.948890978470445,4,85.96491228070175,0.05263157894736842,0.5974116329786848
188,1.112013854086399,0.074746635556221,0.8874245127663016,7.948890978470445,4,80.70175438596492,0.06140350877192982,0.6025468724603842
189,1.112013854086399,0.074746635556221,0.9354854989796877,9.270096411928535,4,89.38053097345133,0.04424778761061947,0.6010864029402032
190,1.112013854086399,0.074746635556221,0.9354854989796877,7.948890978470445,2,89.38053097345133,0.035398230088495575,0.6162140307814495
191,1.112013854086399,0.074746635556221,0.9354854989796877,7.948890978470445,4,88.79310344827586,0.02586206896551724,0.6575838603319377
192,0.697539446875453,0.7815849751234055,0.19966136012226343,5.341071496717632,6,92.98245614035088,0.008771929824561403,0.6350138996022074
193,0.04735342971980572,0.7815849751234055,0.19966136012226343,5.341071496717632,6,94.69026548672566,0.008849557522123894,0.6167388340589014
194,0.697539446875453,0.2061652995646,0.19966136012226343,5.341071496717632,6,82.45614035087719,0.02631578947368421,0.6434942658630847
195,0.697539446875453,0.7815849751234055,0.4110218742862344,5.341071496717632,6,89.47368421052632,0.03508771929824561,0.6699300725336956
196,0.697539446875453,0.7815849751234055,0.19966136012226343,9.273778892122209,6,89.83050847457628,0.025423728813559324,0.6014211950294333
197,0.697539446875453,0.7815849751234055,0.19966136012226343,5.341071496717632,7,87.71929824561404,0.017543859649122806,0.667813469767672
198,0.697539446875453,0.2061652995646,0.4110218742862344,9.273778892122209,7,85.08771929824562,0.02631578947368421,0.6102726189984083
199,0.04735342971980572,0.7815849751234055,0.4110218742862344,9.273778892122209,7,97.32142857142857,0.008928571428571428,0.7028436453165458
200,0.04735342971980572,0.2061652995646,0.19966136012226343,9.273778892122209,7,92.37288135593221,0.025423728813559324,0.6114392099303054
201,0.04735342971980572,0.2061652995646,0.4110218742862344,5.341071496717632,7,84.070796460177,0.04424778761061947,0.5914742669724312
202,0.04735342971980572,0.2061652995646,0.4110218742862344,9.273778892122209,6,87.17948717948718,0.02564102564102564,0.5913471310102839
203,0.04735342971980572,0.2061652995646,0.4110218742862344,9.273778892122209,7,93.85964912280701,0.008771929824561403,0.6508629763355729
204,1.7301322743296623,0.09018746986985207,0.6200278094038367,6.943516897037625,5,74.77477477477477,0.05405405405405406,0.6679761395352369
205,1.9387139808386564,0.09018746986985207,0.6200278094038367,6.943516897037625,5,83.47826086956522,0.05217391304347826,0.6229733744075785
206,1.7301322743296623,0.5019516907632351,0.6200278094038367,6.943516897037625,5,92.43697478991596,0.01680672268907563,0.5842935890787827
207,1.7301322743296623,0.09018746986985207,0.8937799232080579,6.943516897037625,5,94.82758620689656,0.017241379310344827,0.5935347345996796
208,1.7301322743296623,0.09018746986985207,0.6200278094038367,1.097375695593655,5,85.96491228070175,0.043859649122807015,0.6534636284267544
209,1.7301322743296623,0.09018746986985207,0.6200278094038367,6.943516897037625,4,81.89655172413794,0.034482758620689655,0.6268164258461335
210,1.7301322743296623,0.5019516907632351,0.8937799232080579,1.097375695593655,4,87.82608695652173,0.043478260869565216,0.6363059077949573
211,1.9387139808386564,0.09018746986985207,0.8937799232080579,1.097375695593655,4,92.3076923076923,0.017094017094017096,0.647404857819293
212,1.9387139808386564,0.5019516907632351,0.6200278094038367,1.097375695593655,4,83.1858407079646,0.05309734513274336,0.66974799217906
